time,E,N,U
1733985493.000000,0.871831,1.608769,27.005812
1733985494.000000,1.357306,1.375515,27.680554
1733985495.000000,1.525550,1.113880,27.322085
1733985496.000000,2.717446,0.953142,28.690499
1733985497.000000,3.364927,0.742252,28.976400
1733985498.000000,3.977968,0.565590,28.906953
1733985499.000000,3.563976,0.508100,28.321508
1733985500.000000,3.639356,0.423393,28.234883
1733985501.000000,3.464218,0.424991,28.291565
1733985502.000000,3.377118,0.415668,28.280435
1733985503.000000,3.291833,0.464170,28.457492
1733985504.000000,3.185501,0.443191,28.676950
1733985505.000000,2.911717,0.472750,28.881098
1733985506.000000,2.391394,0.550584,28.967799
1733985507.000000,2.184115,0.493006,29.551034
1733985508.000000,1.989812,0.485680,29.929529
1733985509.000000,1.978661,0.475118,30.207078
1733985510.000000,1.476620,0.544339,29.665978
1733985511.000000,1.051214,0.599908,29.342401
1733985512.000000,1.363131,0.676984,30.148989
1733985513.000000,0.590900,0.755691,28.402157
1733985514.000000,0.455219,0.958390,28.022291
1733985515.000000,0.549715,1.158375,27.582193
1733985516.000000,0.821332,1.320756,27.842185
1733985517.000000,0.774902,1.404548,27.617920
1733985518.000000,0.778512,1.488299,27.245082
1733985519.000000,1.018705,1.573760,27.008330
1733985520.000000,0.823152,1.677680,26.613804
1733985521.000000,1.063117,1.633061,26.687142
1733985522.000000,0.870855,1.691933,26.494861
1733985523.000000,0.724825,1.587972,27.241988
1733985524.000000,0.152594,1.599871,26.839541
1733985525.000000,0.202914,1.605924,27.398741
1733985526.000000,-0.028031,1.607020,27.295888
1733985527.000000,0.058078,1.569905,27.492249
1733985528.000000,0.381257,1.445481,28.345327
1733985529.000000,0.803467,1.348671,29.169418
1733985530.000000,1.142311,1.260010,29.948920
1733985531.000000,1.311138,1.152554,30.372843
1733985532.000000,1.528229,0.993911,30.482452
1733985533.000000,1.652226,0.875022,30.759623
1733985534.000000,1.791274,0.729271,30.962393
1733985535.000000,1.703642,0.603762,31.199041
1733985536.000000,1.664501,0.507572,30.874268
1733985537.000000,1.654301,0.315905,30.815286
1733985538.000000,1.400635,0.121118,30.145052
1733985539.000000,1.348312,-0.002289,30.202595
1733985540.000000,1.531395,-0.147408,30.527376
1733985542.000000,2.140273,-0.089767,31.841477
1733985543.000000,1.720011,-0.120380,31.051244
1733985544.000000,1.694332,-0.037862,30.533784
1733985545.000000,1.713639,0.095832,30.517252
1733985546.000000,1.733029,0.218416,30.557896
1733985547.000000,1.572168,0.359905,30.543270
1733985548.000000,1.580253,0.577511,30.208458
1733985549.000000,1.572709,0.797162,30.134445
1733985550.000000,1.829699,0.915578,30.066526
1733985551.000000,1.778323,1.059706,29.416542
1733985552.000000,1.518901,1.303363,28.216501
1733985553.000000,1.254013,1.476529,27.186866
1733985554.000000,0.981375,1.517084,26.976719
1733985555.000000,0.956598,1.551089,26.666228
1733985556.000000,0.751475,1.708720,25.973277
