epoch,week,tow,time_gps_s,gt_ecef_x_m,gt_ecef_y_m,gt_ecef_z_m,gt_lat_deg,gt_lon_deg,gt_h_m,gt_vel_x_mps,gt_vel_y_mps,gt_vel_z_mps,speed_mps,is_static
3162,2206,382499.000076756,1334571299.00008,-2399842.00808197,5383354.40095669,2429263.7250133,22.5351969984866,114.0268033026,16.3655955109798,-1.06803844606756,-0.56419519032627,0.173257230151184,1.22026243196509,1
3163,2206,382500.000079416,1334571300.00008,-2399843.68109503,5383353.90894926,2429263.71301762,22.5351960961535,114.026820104144,16.5751112617599,-1.1966664822573,-0.638857526519023,0.221832845608205,1.37453971217229,1
3164,2206,382501.000081709,1334571301.00008,-2399845.2000921,5383353.55195475,2429263.57100921,22.5351938996598,114.026835003842,16.7907773393309,-1.12715925549326,-0.553784233618867,0.112807078204102,1.26090856192743,1
3165,2206,382502.000083676,1334571302.00008,-2399846.17708911,5383352.83795822,2429263.92100629,22.5351976991408,114.026846504315,16.6900002311233,-1.06503583332611,-0.499342093215785,0.0751605312417259,1.1786827214235,1
3166,2206,382503.000085361,1334571303.00009,-2399847.41008619,5383352.39595266,2429264.1540212,22.5351993023839,114.026859201183,16.8701208068407,-1.00978187185945,-0.554606939142031,0.248329975355366,1.17852283064031,1
3167,2206,382504.000086806,1334571304.00009,-2399848.64408176,5383351.90595611,2429264.30801842,22.535200396847,114.026872096867,16.9798476546423,-0.941986075197708,-0.505612680611873,0.212138017960726,1.08994701124697,1
3168,2206,382505.00008805,1334571305.00009,-2399850.09910089,5383351.25294561,2429264.42702188,22.5352014032662,114.026887600164,17.0217640592956,-1.14588569815425,-0.617613573730627,0.24839686631995,1.32521755304114,1
3169,2206,382506.00008913,1334571306.00009,-2399851.46909345,5383350.88994692,2429264.43702538,22.5352007036192,114.026901200659,17.2345882358103,-1.04849147222409,-0.595477626493066,0.284752685704037,1.23895603755586,1
3170,2206,382507.000090079,1334571307.00009,-2399852.81709837,5383350.451943,2429264.52202874,22.5352008976077,114.026914902805,17.404611959483,-1.09210185174875,-0.632704959617372,0.318990956708444,1.30182842609126,1
3171,2206,382508.000090923,1334571308.00009,-2399854.31010248,5383350.28894606,2429264.41301655,22.53519839972,114.026928803862,17.7868099814642,-1.12726463658431,-0.593149682045942,0.182025979280734,1.28673445719692,1
3172,2206,382509.000091688,1334571309.00009,-2399855.84409763,5383350.19394538,2429264.57602159,22.5351978979773,114.026942799731,18.3460375743618,-1.06502211796499,-0.595616169700038,0.235420399725409,1.24276043466537,1
3173,2206,382510.000092397,1334571310.00009,-2399857.5840931,5383350.00294353,2429264.60602933,22.535196300102,114.026959004585,18.8507781780509,-1.0077042808245,-0.611141678775665,0.317404836676344,1.22053590667145,1
3174,2206,382511.000093066,1334571311.00009,-2399859.08010373,5383349.393941,2429264.68802518,22.5351968009658,114.026974697642,18.9310553181936,-1.11473463457656,-0.633960336016112,0.270468994277358,1.31060767967825,1
3175,2206,382512.000093711,1334571312.00009,-2399860.74210227,5383348.77493435,2429264.6980417,22.5351964991819,114.026991904048,19.0377314162044,-1.09133202282602,-0.700669398702862,0.444971008736293,1.3711099113273,1
3176,2206,382513.000094347,1334571313.00009,-2399861.88411118,5383347.85093308,2429264.97303795,22.5352001043817,114.027005700821,18.7931075686824,-1.17843710831279,-0.709254470520755,0.4022530961683,1.43302598566086,1
3177,2206,382514.000094985,1334571314.00009,-2399863.27411082,5383347.12993363,2429265.24603787,22.5352027017802,114.027020895932,18.8122378955625,-1.16684858809781,-0.698660473287642,0.398571084135468,1.41722298654421,1
3178,2206,382515.000095635,1334571315.0001,-2399865.02911649,5383346.79593858,2429265.08002012,22.5351998997356,114.027037800025,19.1268676242032,-1.21815681846107,-0.642274585515883,0.210324501749162,1.39307540126112,1
3179,2206,382516.000096307,1334571316.0001,-2399866.34811006,5383345.91393702,2429265.25703088,22.5352023054915,114.027053001952,18.946683420087,-1.14298398449535,-0.653912617472972,0.320402667491354,1.35523871308297,1
3180,2206,382517.000097009,1334571317.0001,-2399867.92010304,5383345.47394902,2429264.67201184,22.5351966015707,114.02706870066,18.9424871898994,-1.06221617855444,-0.525560633280694,0.122053624170602,1.19139173927402,1
3181,2206,382518.000097749,1334571318.0001,-2399869.16009554,5383344.69194827,2429264.66902236,22.5351973011968,114.027082805354,18.747969885125,-0.977434719239051,-0.529374093084377,0.228675931963191,1.13486045074364,1
3182,2206,382519.000098535,1334571319.0001,-2399870.37710142,5383343.45594725,2429264.65802349,22.5351994015074,114.027098502924,18.1587378816576,-1.02933019565482,-0.535405377031775,0.23836977653259,1.18448289130976,1
3183,2206,382520.000099374,1334571320.0001,-2399871.50810382,5383342.55694975,2429264.67601754,22.5352007995635,114.027112103016,17.8325743235602,-1.04481552469243,-0.505776862615536,0.176432995660989,1.17412874820159,1
3184,2206,382521.000100272,1334571321.0001,-2399872.90212912,5383341.7179429,2429264.68901018,22.5352015956291,114.027127800955,17.6540206845224,-1.28762604585631,-0.56960012438391,0.101577980959552,1.41164557233094,1
3185,2206,382522.000101239,1334571322.0001,-2399873.81011077,5383340.5199419,2429265.08403736,22.5352073978731,114.027140604402,17.1362393626214,-1.09410796863606,-0.574025775204595,0.368942443134691,1.28945584025912,1
3186,2206,382523.000102283,1334571323.0001,-2399874.70510715,5383339.42094643,2429265.15503411,22.5352102027796,114.027152900689,16.5729121812296,-1.04765146090358,-0.523738018522336,0.333390910771272,1.21779497246622,1
3187,2206,382524.000103412,1334571324.0001,-2399875.95710789,5383338.86894942,2429265.09702649,22.5352096995372,114.027166201636,16.5558612370933,-1.0432203678971,-0.489235635816493,0.256128436273414,1.18036520586469,1
3188,2206,382525.000104639,1334571325.0001,-2399876.87910355,5383338.03294982,2429265.27203065,22.53521250257,114.027177696684,16.2644160852888,-0.989621474679827,-0.479742732184948,0.292856893190416,1.13809881474365,1
3189,2206,382526.000105975,1334571326.00011,-2399878.03111678,5383337.00394648,2429265.36402697,22.5352148992018,114.027191997909,15.8648430209421,-1.1020310274405,-0.505047553768682,0.254409721077546,1.23865641853908,1
3190,2206,382527.000107435,1334571327.00011,-2399879.35110922,5383336.37595556,2429265.22901557,22.5352138980871,114.027206203325,15.7797420946472,-1.01662852392104,-0.41378962998174,0.144938453637682,1.10714162096508,1
3191,2206,382528.000109036,1334571328.00011,-2399880.22909807,5383335.64295194,2429265.42303601,22.5352165961709,114.027216899988,15.5659243128814,-0.899443540497113,-0.440779563926055,0.330322596873187,1.05470295558601,1
3192,2206,382529.000110797,1334571329.00011,-2399881.02007273,5383335.24496232,2429265.8140376,22.5352200008735,114.027225498067,15.6774975578545,-0.656420946558692,-0.340092324309571,0.339450979084733,0.81349752017869,1
3193,2206,382530.000112718,1334571330.00011,-2399881.63705258,5383334.93597784,2429266.34102247,22.5352245036299,114.027232199013,15.8508364121251,-0.466462698954272,-0.196786858550621,0.199405266203511,0.544127721590822,1
3194,2206,382531.000114632,1334571331.00011,-2399882.21006348,5383334.27497093,2429266.83402739,22.5352298976717,114.027239902912,15.6976462577684,-0.553839599930164,-0.25366869591622,0.23902996341607,0.654386302690794,1
3195,2206,382532.000116536,1334571332.00012,-2399882.88607465,5383333.74497167,2429267.17901526,22.5352334978683,114.027248002776,15.6369845685736,-0.640667050104151,-0.24315472525764,0.131078778213825,0.697681973109741,1
3196,2206,382533.00011728,1334571333.00012,-2399883.77709655,5383333.31895531,2429267.6480272,22.5352375008477,114.027257600074,15.7924381563418,-0.823346169432823,-0.381069011339606,0.232033608278434,0.93645720750804,1
3197,2206,382534.000121548,1334571334.00012,-2399884.86711833,5383332.80793909,2429268.26204046,22.5352427015155,114.027269300663,16.0065971751154,-0.97361669427156,-0.501227504410495,0.332879681951305,1.14453805581023,1
3198,2206,382535.000122297,1334571335.00012,-2399886.24713053,5383331.98793298,2429268.52004207,22.5352455008272,114.027284798992,15.9327069676143,-1.06730667390329,-0.547975118501685,0.344014303143088,1.24810500656894,1
3199,2206,382536.000124196,1334571336.00012,-2399887.14110124,5383331.46594921,2429268.83303443,22.5352485016721,114.027294802321,15.9485162242435,-0.815171176128824,-0.409036140479912,0.277154613218154,0.953220483538859,1
3200,2206,382537.000124814,1334571337.00012,-2399887.87608191,5383330.73995904,2429268.92103292,22.5352504947959,114.02730420151,15.6462009234722,-0.656222103318085,-0.328157598694145,0.263838483003802,0.779695840426039,1
3201,2206,382538.000129834,1334571338.00013,-2399888.40704566,5383330.44196179,2429269.48606072,22.5352554013386,114.027310095262,15.8110407950636,-0.35177424580354,-0.294160069130017,0.467778145919925,0.655050883581961,1
3202,2206,382539.000129876,1334571339.00013,-2399888.92801324,5383330.49796015,2429270.39809174,22.5352620972722,114.027314499109,16.4037458021434,-0.102124160328386,-0.306619765441312,0.706396878393545,0.776815019477745,1
3203,2206,382540.000130213,1334571340.00013,-2399889.42701285,5383330.70796361,2429271.12607876,22.5352668022725,114.027318098341,17.0475743744201,-0.0986546034884761,-0.279311776667847,0.604955716543648,0.673586830596959,1
3204,2206,382541.000130769,1334571341.00013,-2399889.35797324,5383330.83097563,2429272.07208609,22.5352744011889,114.027316998467,17.4879434378896,0.204716054983894,-0.186339219885937,0.658544085466209,0.714360749578526,1
3205,2206,382542.00013812,1334571342.00014,-2399888.97894625,5383330.73698053,2429273.36310142,22.5352860005416,114.027314005258,17.7608874159636,0.389187965645317,-0.140925011704186,0.734638044696105,0.843220130358545,1
3206,2206,382543.000141542,1334571343.00014,-2399888.52594825,5383330.65696769,2429274.95912416,22.5353002039422,114.027310299942,18.1347029655889,0.365579206680031,-0.228228389276654,0.877345599907992,0.977482304549055,1
3207,2206,382544.000139481,1334571344.00014,-2399888.24995644,5383330.51796937,2429276.2261103,22.5353115999302,114.027308399674,18.3992227307917,0.312058150308808,-0.219299072270132,0.790892040036349,0.878056143572581,1
3208,2206,382545.00014081,1334571345.00014,-2399888.60996882,5383330.92096295,2429277.30310453,22.535318801739,114.027310001011,19.2873477644118,0.221551802913119,-0.263038112609105,0.742681938030373,0.818444079418725,1
3209,2206,382546.000141939,1334571346.00014,-2399888.11293851,5383330.91795622,2429279.00414486,22.5353336996971,114.027305599948,19.7498160278293,0.433309745317371,-0.308413949214833,1.02081919326086,1.15106399682513,1
3210,2206,382547.000142906,1334571347.00014,-2399887.41092679,5383330.60595679,2429280.57815661,22.5353488037217,114.027300601951,19.8258412396817,0.512013789761013,-0.302191041618278,1.09602496772869,1.24689545529064,1
3211,2206,382548.000143747,1334571348.00014,-2399887.6019427,5383330.6319424,2429281.96316583,22.5353600044939,114.027302195062,20.4504100902836,0.398535612593742,-0.40063756786304,1.15370519222291,1.28466990540402,1
3212,2206,382549.000144487,1334571349.00014,-2399887.47895167,5383330.42993566,2429283.3041699,22.5353720014089,114.027301902631,20.7476850266189,0.334556466647141,-0.445098082292801,1.17610457040366,1.30125412305227,1
3213,2206,382550.000145157,1334571350.00015,-2399886.88493478,5383330.46194459,2429284.99016364,22.5353867998454,114.027296501861,21.1974529465559,0.449174203481625,-0.381644692524221,1.12734934638637,1.27213469617137,1
3214,2206,382551.000145786,1334571351.00015,-2399886.74596889,5383330.20194421,2429286.06712942,22.5353968002984,114.027296297138,21.3386028263235,0.213403856606085,-0.382639395918194,0.888053709627098,0.990249213332402,1
3215,2206,382552.000146412,1334571352.00015,-2399886.45696987,5383329.95794285,2429287.60413239,22.5354107986795,114.027294696996,21.6131364269698,0.205839631898093,-0.390443598792536,0.904145662339421,1.00612898607743,1
3216,2206,382553.000147085,1334571353.00015,-2399886.11496637,5383329.39296031,2429288.20809917,22.5354181041183,114.027293896722,21.2393629525828,0.228684844566109,-0.270044902495736,0.674046728896718,0.761288381780861,1
3217,2206,382554.00014787,1334571354.00015,-2399885.85298793,5383328.72997248,2429288.35605585,22.5354218030971,114.027294194879,20.6382392661317,0.0812951313915298,-0.186080723823389,0.377497588100756,0.428648297778599,1
3218,2206,382555.000148855,1334571355.00015,-2399886.51802102,5383328.62997483,2429288.16601304,22.5354195969281,114.027300495287,20.7311519539643,-0.141109084020041,-0.168995552392567,0.0876969513095934,0.236985285599003,1
3219,2206,382556.000150159,1334571356.00015,-2399886.28598419,5383328.6639793,2429288.50003877,22.5354226024635,114.027298300516,20.8005906216507,0.105289076147135,-0.13786836364503,0.258328094228044,0.31117017774454,1
3220,2206,382557.000151924,1334571357.00015,-2399886.08195675,5383328.48496309,2429289.23710078,22.535429603538,114.02729719759,20.8553221541689,0.284697274152662,-0.242853153822847,0.663644805309397,0.761875724672867,1
3221,2206,382558.000154315,1334571358.00015,-2399885.73895214,5383328.49795102,2429290.5381281,22.5354408974458,114.027294100759,21.2359061989354,0.310327477505298,-0.317622849050159,0.830292871709403,0.941580410981977,1
3222,2206,382559.000157487,1334571359.00016,-2399885.00492802,5383327.63394989,2429291.74115657,22.535454697178,114.027291003411,20.6920397604164,0.457086553334506,-0.318515963828851,0.994090846231511,1.13956006731296,1
3223,2206,382560.000161532,1334571360.00016,-2399884.47991414,5383326.6849542,2429292.50416526,22.5354648009329,114.027290098212,19.9864363330121,0.53154444174527,-0.283608411826608,1.02325786423855,1.18744679103324,1
3224,2206,382561.000166415,1334571361.00017,-2399883.90391996,5383326.27694712,2429293.87117417,22.5354783042875,114.027286599085,19.9495302981807,0.480800733538083,-0.317588607675232,1.04664940542384,1.19478317989915,1
3225,2206,382562.00017192,1334571362.00017,-2399883.73491463,5383326.25094834,2429294.98316923,22.5354878995549,114.027285201449,20.2902160066368,0.4967249138413,-0.300323677406375,0.984233629027177,1.14264858453925,1
3226,2206,382563.000177662,1334571363.00018,-2399882.92590279,5383326.27996648,2429295.67314133,22.5354947027949,114.027277903641,20.2748778066587,0.547099740299503,-0.18886900405229,0.795692604155503,0.983929035467118,1
3227,2206,382564.000183186,1334571364.00018,-2399882.47391394,5383325.74795414,2429296.81015769,22.535506505067,114.027275996341,20.0918505343085,0.469936555016751,-0.250263527119595,0.860896119998604,1.0122323489081,1
3228,2206,382565.000188102,1334571365.00019,-2399881.70688416,5383325.66796377,2429297.78916552,22.5355160045142,114.027269502744,20.1111153238395,0.615823800594173,-0.192597835425932,0.880226123503717,1.09138943924128,1
3229,2206,382566.000192188,1334571366.00019,-2399881.05086834,5383325.53696606,2429299.2111768,22.5355292037578,114.027264196696,20.2988840796496,0.684962031527347,-0.176808097323847,0.920311506749956,1.16077877193276,1
3230,2206,382567.000195403,1334571367.0002,-2399880.46181924,5383324.99799571,2429300.74116141,22.5355444988361,114.027261100021,20.2090497259518,0.924965535839015,-0.0218727198246302,0.82611950815031,1.24036813088252,1
3231,2206,382568.000197836,1334571368.0002,-2399879.70382145,5383325.1670044,2429301.64813567,22.535552597639,114.027253701049,20.414162902917,0.901979835637657,0.0220046157011152,0.686243038987714,1.13357017231761,1
3232,2206,382569.00019964,1334571369.0002,-2399879.74883075,5383324.8150375,2429302.99704883,22.5355648977996,114.027255493794,20.6511472570372,0.847508181617637,0.187873394285526,0.24514014061539,0.902031162837588,1
3233,2206,382570.000200977,1334571370.0002,-2399879.32482421,5383325.07502751,2429304.21107263,22.5355747993814,114.027250700109,21.1762999506177,0.874348002391762,0.136662093350491,0.36177991092061,0.956057352354516,1
3234,2206,382571.000201994,1334571371.0002,-2399878.99483819,5383324.81502725,2429305.17206087,22.5355841016699,114.027248799377,21.201165474588,0.800669444949674,0.134708000460254,0.301490972661183,0.866091572560434,1
