epoch,split,week,tow,time_gps_s,obs_count,obs_count_ls_gate,coarse_ok,coarse_iter,coarse_rx_x_m,coarse_rx_y_m,coarse_rx_z_m,coarse_cb_m,gt_lat_deg,gt_lon_deg,gt_h_m,speed_mps,is_static
3559,test,2206,382895.999815791,1334571695.99982,25,23,1,2,-2399752.0342153516,5383319.249161731,2429449.568729237,55749.38134439336,22.5370595962972,114.02602870303,49.2847278530874,1.44410291946773,1
3560,test,2206,382896.999816633,1334571696.99982,25,22,1,2,-2399753.4411261007,5383324.278873312,2429458.37887925,55178.5340730291,22.5370651018395,114.026049793962,46.8449569144858,1.4202915270111,1
3561,test,2206,382897.999817837,1334571697.99982,25,23,1,2,-2399760.0120077357,5383321.618705426,2429451.341390802,54605.11045246112,22.5370676012691,114.026068097219,45.5831102579353,1.42539717357708,1
3562,test,2206,382898.999820334,1334571698.99982,25,23,1,2,-2399760.4378304896,5383317.551191851,2429447.5101060467,54027.9661043088,22.537071803738,114.026086002577,44.31813184806,1.43043241808195,1
3563,test,2206,382899.999821671,1334571699.99982,25,21,1,2,-2399762.714155545,5383312.646380965,2429443.5479061804,53448.66517342136,22.5370799993204,114.0261029979,41.671805376852,1.3637818475233,1
3564,test,2206,382900.99982358,1334571700.99982,25,20,1,2,-2399760.5919389096,5383309.963178636,2429447.2209130623,52874.84995226591,22.5370858973174,114.026119996161,39.9987382020284,1.33018462635466,1
3565,test,2206,382901.99982434,1334571701.99982,25,21,1,2,-2399761.7203182145,5383313.23768308,2429447.0485717054,52303.31261304944,22.5370885981223,114.0261330997,39.4789518460899,1.1404660861604,1
3566,test,2206,382902.999828607,1334571702.99983,26,22,1,2,-2399765.2589776097,5383312.283906471,2429444.9824288716,51727.53506959485,22.5370928021219,114.026144600531,39.604199562966,0.993140916148736,1
3567,test,2206,382903.999829345,1334571703.99983,26,22,1,2,-2399766.5596630997,5383315.014461786,2429447.253959776,51155.38321357098,22.5370968028891,114.02615269661,39.0923110030252,0.722926717174013,1
3568,test,2206,382904.999831237,1334571704.99983,25,20,1,2,-2399765.5675791367,5383307.6602741,2429439.2380126673,50572.091120014105,22.5371001956737,114.026160393641,37.7799508519548,0.485334387772514,1
3569,test,2206,382905.999833165,1334571705.99983,26,18,1,2,-2399774.9151513525,5383320.91925097,2429436.049206253,50004.12370831689,22.5371028016072,114.026164804581,36.3749558513435,0.125723219747088,1
3570,test,2206,382906.999835098,1334571706.99984,24,18,1,2,-2399774.457018468,5383316.96894898,2429442.697004767,49429.88739999057,22.5371056035088,114.026167199901,34.857585900051,0.0364370009116165,1
3571,test,2206,382907.999837008,1334571707.99984,23,18,1,2,-2399781.628347135,5383325.366013043,2429453.397480069,48868.822647923545,22.5371073995413,114.026170100838,33.4494956968154,0.0362730502910843,1
3572,test,2206,382908.999838925,1334571708.99984,24,17,1,2,-2399786.0754185985,5383328.428386986,2429455.544667666,48300.80000894102,22.5371086026704,114.026171897285,31.9178358075965,0.0480239258801826,1
3573,test,2206,382909.999840844,1334571709.99984,24,17,1,3,-2399763.3656812385,5383301.056172878,2429410.359099683,47683.79051669432,22.537109799558,114.026173600541,30.5235105949801,0.0606106198005865,1
3574,test,2206,382910.999842768,1334571710.99984,24,19,1,3,-2399796.225510505,5383335.736209832,2429459.7287011878,47162.56697175591,22.5371078001834,114.026179904365,29.050702115303,0.210579551864752,1
3575,test,2206,382911.999844669,1334571711.99984,26,20,1,2,-2399790.716454312,5383327.785852547,2429461.277960161,46585.150581763875,22.5371099963058,114.026188303589,28.028861132639,0.703894816277334,1
3576,test,2206,382912.999846163,1334571712.99985,24,21,1,2,-2399782.759847119,5383321.511586892,2429463.171108995,46005.088362412665,22.5371152007136,114.026198302597,26.8121509355286,0.962187849773494,1
3577,test,2206,382913.999848522,1334571713.99985,24,21,1,2,-2399785.367838307,5383323.02641673,2429469.85691485,45432.87656392817,22.5371195955897,114.026208297468,25.5141402516214,0.911992504751397,1
3578,test,2206,382914.999849225,1334571714.99985,25,22,1,2,-2399790.519248784,5383336.825730859,2429463.7910170336,44866.8095693573,22.5371235994241,114.026216901616,25.1971385642287,0.774869930252133,1
3579,test,2206,382915.999849891,1334571715.99985,27,22,1,2,-2399787.949574701,5383337.1603348,2429464.800634843,44290.16325453094,22.5371279002246,114.026226501223,25.0226377874782,0.757976644526929,1
3580,test,2206,382916.999852744,1334571716.99985,26,20,1,2,-2399789.6750656185,5383329.95557228,2429456.313728089,43693.205500297816,22.5371320948954,114.026239602109,24.6650679874571,1.12788543584011,1
3581,test,2206,382917.999858306,1334571717.99986,26,19,1,3,-2399805.555915381,5383345.25122389,2429440.5171494624,43103.65950749362,22.5371375978529,114.026249398814,24.592351164193,1.11459739515722,1
3582,test,2206,382918.999860557,1334571718.99986,25,19,1,3,-2399786.879161825,5383309.374479573,2429432.86247823,42494.76142262143,22.5371446978847,114.02625950421,24.1116828116119,1.23129056145097,1
3583,test,2206,382919.999861215,1334571719.99986,26,20,1,2,-2399790.658018718,5383304.630021426,2429425.9952099975,41916.22816526084,22.5371506009921,114.026272098142,23.6296186221507,1.30544155230095,1
3584,test,2206,382920.999862129,1334571720.99986,27,19,1,2,-2399789.3057716405,5383305.486560283,2429424.872754125,41338.299136261616,22.5371558971658,114.026286195978,22.8529393675528,1.41409461242392,1
3585,test,2206,382921.999864038,1334571721.99986,27,19,1,2,-2399785.3665149757,5383303.581066384,2429419.386406243,40756.21765236006,22.5371597974336,114.026300895601,22.5505167739044,1.44970652098074,1
3586,test,2206,382922.999865951,1334571722.99987,26,20,1,2,-2399788.1762978574,5383313.311421408,2429432.314654436,40189.06067867022,22.5371632024048,114.02631430055,21.9132931097828,1.35108024342904,1
3587,test,2206,382923.999867874,1334571723.99987,26,23,1,3,-2399777.421331208,5383296.716747749,2429438.1706054755,39605.86694166666,22.5371668968021,114.026324999699,21.4336007681845,1.22211901307167,1
3588,test,2206,382924.999869787,1334571724.99987,25,21,1,2,-2399778.8029778274,5383295.858081297,2429442.358520644,39030.89324124931,22.5371674019291,114.026338196083,20.675299369715,1.30822468386365,1
3589,test,2206,382925.999871702,1334571725.99987,25,21,1,2,-2399777.9971410166,5383294.5754425675,2429443.1424245234,38454.72798767068,22.5371695024601,114.026350897573,20.4304263585354,1.36851066269716,1
3590,test,2206,382926.999873615,1334571726.99987,27,22,1,2,-2399779.308487032,5383294.994611872,2429446.744357081,37880.11288359534,22.5371735991502,114.026364797634,20.0416307764994,1.48375776448398,1
3591,test,2206,382927.999874372,1334571727.99987,27,22,1,2,-2399780.5265929317,5383294.94548377,2429452.724642896,37308.53624352758,22.5371752967461,114.026379197025,19.7582192638194,1.51821867339111,1
3592,test,2206,382928.999878641,1334571728.99988,26,24,1,2,-2399774.93188724,5383286.369811204,2429465.5796640557,36736.12786110998,22.5371793030988,114.026391497096,19.2917547917979,1.48908374321699,1
3593,test,2206,382929.999879391,1334571729.99988,26,24,1,2,-2399777.760411924,5383290.852842565,2429472.395512821,36166.476603352334,22.5371809046101,114.026404597112,19.0626885449392,1.40200414384216,1
3594,test,2206,382930.999881293,1334571730.99988,26,23,1,3,-2399768.540418801,5383261.945367289,2429462.0523584737,35568.389772037815,22.5371820964451,114.026418501825,18.4967658008878,1.31135797969392,1
3595,test,2206,382931.999883199,1334571731.99988,27,23,1,3,-2399779.4563881233,5383290.996162218,2429470.800617392,35015.23387090953,22.5371826013872,114.026432893712,17.9210997108418,1.37675008553368,1
3596,test,2206,382932.999884109,1334571732.99988,29,22,1,3,-2399772.087835301,5383269.987889865,2429466.1599466787,34423.99411997447,22.5371846005165,114.026447696687,17.7581186615074,1.44676081773136,1
3597,test,2206,382933.999884799,1334571733.99988,29,22,1,2,-2399773.837576887,5383270.83565594,2429465.07378013,33849.58653326805,22.5371877937768,114.026462700968,17.751289306992,1.55174974204445,1
3598,test,2206,382934.999887241,1334571734.99989,27,20,1,3,-2399791.054596593,5383299.487274127,2429454.7050078665,33283.83133476141,22.5371885013191,114.026475997527,17.5703219152468,1.4611465103744,1
3599,test,2206,382935.999892618,1334571735.99989,26,21,1,3,-2399816.6808517645,5383352.646120308,2429463.170047394,32746.11572079085,22.5371882004788,114.026491299282,17.3844908160177,1.43887224105856,1
3600,test,2206,382936.999895047,1334571736.9999,25,17,1,3,-2399866.4524303107,5383384.682626037,2429638.6310217367,32265.881259612488,22.5371874948769,114.02650670068,17.168415423445,1.52832837476198,1
3601,test,2206,382937.99989573,1334571737.9999,22,15,1,3,-2399789.3691560715,5383307.476461897,2429461.8303846717,31565.536800329122,22.5371878030908,114.026521601755,17.1957554766201,1.50581632332402,1
3602,test,2206,382938.999896634,1334571738.9999,24,17,1,2,-2399799.9230723944,5383309.291129614,2429459.1103766533,30996.59044262028,22.5371884962103,114.026536001259,17.0629666160611,1.46001398707018,1
3603,test,2206,382939.999898535,1334571739.9999,26,18,1,2,-2399803.517329038,5383306.487278941,2429459.8832909237,30421.484179692634,22.5371902970112,114.026551495791,17.1302850604996,1.50031715911334,1
3604,test,2206,382940.999900448,1334571740.9999,26,18,1,2,-2399798.200048122,5383296.735709867,2429457.9768117014,29839.062892871192,22.5371899988919,114.026565899653,16.7115259584589,1.49435695214988,1
3605,test,2206,382941.99990237,1334571741.9999,25,18,1,2,-2399795.7907029204,5383296.119798498,2429457.8083296064,29261.64959567837,22.5371930044828,114.026578795619,16.6139104635735,1.48349906944086,1
3606,test,2206,382942.999904264,1334571742.9999,24,18,1,2,-2399795.6982722376,5383295.067191378,2429458.03305629,28686.679085989592,22.53719399865,114.026594201427,16.8365212517328,1.44067670852166,1
3607,test,2206,382943.99990619,1334571743.99991,23,19,1,3,-2399816.0546106263,5383343.297945512,2429463.0819093813,28143.650129048252,22.5371903005897,114.02660739526,16.9494159675907,1.39198518016723,1
3608,test,2206,382944.999908126,1334571744.99991,23,20,1,2,-2399815.8190622525,5383341.825746129,2429470.4863566416,27573.002676191278,22.5371865006835,114.02661740426,17.0476808030407,1.10348234166264,1
3609,test,2206,382945.999910027,1334571745.99991,27,21,1,2,-2399822.4635524196,5383344.898111789,2429479.1748832674,27007.775928628915,22.5371830978231,114.026621797941,16.9956289952339,0.645400987442381,1
3610,test,2206,382946.99991194,1334571746.99991,28,21,1,2,-2399816.3506682245,5383341.794350571,2429466.545116112,26421.253795515095,22.5371769982463,114.026626797325,17.1283106939311,0.283163057486047,1
3611,test,2206,382947.999913842,1334571747.99991,28,20,1,3,-2399799.103159627,5383292.120441656,2429475.7935019364,25825.43953448079,22.5371741995085,114.026632696683,17.8046897016919,0.126992305419763,1
3612,test,2206,382948.999915763,1334571748.99992,27,21,1,3,-2399822.6226241863,5383343.236881988,2429472.9840141893,25280.97923147585,22.5371747986673,114.026636197625,18.5370918287203,0.0720946257394906,1
3613,test,2206,382949.999917674,1334571749.99992,28,21,1,2,-2399818.0717157023,5383339.469118552,2429472.247974527,24702.69287426648,22.5371747985052,114.026643803981,19.4659531775432,0.228417723252884,1
3614,test,2206,382950.999919605,1334571750.99992,28,21,1,2,-2399819.5755758854,5383340.590344476,2429486.2865275308,24137.36283012822,22.5371729959262,114.026650503141,19.7382592690216,0.461779526580136,1
3615,test,2206,382951.999921512,1334571751.99992,25,20,1,3,-2399797.9402172538,5383290.717751406,2429482.7214559806,23530.483842206126,22.5371771022048,114.026655699135,19.90519028148,0.517953694580187,1
3616,test,2206,382952.999923425,1334571752.99992,26,21,1,2,-2399808.019046771,5383303.749560495,2429486.035542869,22967.42540475625,22.5371860996712,114.026658799264,20.2461752827035,0.893523580063801,1
3617,test,2206,382953.99992533,1334571753.99993,26,20,1,2,-2399795.9713631086,5383294.095660212,2429471.776958637,22376.21188422604,22.5371974965736,114.026659200272,20.6617893273913,1.12024540314608,1
3618,test,2206,382954.999927245,1334571754.99993,26,20,1,2,-2399793.854218722,5383292.9559261175,2429459.4331122274,21793.851853008026,22.5372110956968,114.026657902794,20.9567679919463,1.27778730228261,1
3619,test,2206,382955.999929123,1334571755.99993,26,20,1,2,-2399797.1731285662,5383298.9380569905,2429465.6075085504,21227.145083273084,22.5372137953301,114.026670399216,22.1280223376177,1.04792003321506,1
3620,test,2206,382956.999931132,1334571756.99993,28,21,1,3,-2399762.478413916,5383293.2921836255,2429527.9519223683,20680.95891574055,22.5372237976763,114.026678298526,22.5792055412238,1.2537347163388,1
3621,test,2206,382957.999933135,1334571757.99993,27,22,1,3,-2399773.28748252,5383306.104531567,2429524.243660637,20105.90457976701,22.5372349972347,114.026679400401,23.1936036160979,1.18670981055508,1
3622,test,2206,382958.999935007,1334571758.99993,27,22,1,2,-2399776.0760075888,5383314.833071195,2429525.187691869,19533.50531373929,22.5372460991013,114.02667910413,23.4401252884574,1.2298693750896,1
3623,test,2206,382959.999936909,1334571759.99994,28,21,1,3,-2399805.9334620363,5383339.887417737,2429480.2179688946,18945.845794747118,22.5372580974031,114.026674796696,23.8179221717939,1.26996224277135,1
3624,test,2206,382960.999938806,1334571760.99994,27,21,1,2,-2399801.5423831996,5383339.966332998,2429486.2551667094,18372.15675572258,22.5372663978826,114.026673100443,24.5406966262822,1.13265925988673,1
3625,test,2206,382961.999940752,1334571761.99994,27,20,1,2,-2399805.848041793,5383346.199882754,2429491.567521206,17802.71096198035,22.5372737950794,114.02667329483,25.0740141445414,1.07030591449099,1
3626,test,2206,382962.999942641,1334571762.99994,27,21,1,2,-2399805.791423559,5383343.8661251245,2429492.3112463704,17230.768100438683,22.5372844978986,114.026672999761,25.8522906797928,1.17686159882223,1
3627,test,2206,382963.999944533,1334571763.99994,26,20,1,2,-2399806.4154150467,5383346.312313493,2429491.195018403,16658.11482436204,22.537295695666,114.026670803519,26.3811039722417,1.12477998427747,1
3628,test,2206,382964.999946455,1334571764.99995,28,20,1,2,-2399806.0348685733,5383335.923996624,2429492.5637523346,16074.9619122453,22.5373086997361,114.026666102538,26.8661951933685,1.23828175401234,1
3629,test,2206,382965.999948352,1334571765.99995,27,17,1,3,-2399822.4433683925,5383377.6381976325,2429509.569231262,15532.702045122736,22.5373169959025,114.026670496302,27.9658220853727,1.04589677182744,1
3630,test,2206,382966.999949262,1334571766.99995,26,20,1,3,-2399815.3645163383,5383340.530707086,2429507.7077116575,14940.0462970164,22.5373272966379,114.026668701465,28.4887534375894,1.03237583244425,1
3631,test,2206,382967.999949954,1334571767.99995,26,18,1,2,-2399819.5340874232,5383346.398219326,2429507.1522633648,14369.795914715205,22.5373352977924,114.026669605239,29.0826726632174,0.90241581425729,1
3632,test,2206,382968.999952393,1334571768.99995,27,18,1,2,-2399824.3360840413,5383356.406027514,2429519.1496439963,13806.487584580213,22.537340902769,114.026671002953,30.2168852190045,0.735902612349969,1
3633,test,2206,382969.999957775,1334571769.99996,27,18,1,2,-2399823.0723553505,5383364.170885183,2429529.066126604,13241.087657995791,22.5373531957036,114.026668696262,30.9778402133914,0.884688397469833,1
3634,test,2206,382970.999960216,1334571770.99996,27,18,1,2,-2399822.8884362015,5383364.235477972,2429530.8613957204,12666.417569600502,22.5373634983159,114.026667295436,31.4741921497198,0.761275725528588,1
3635,test,2206,382971.999960893,1334571771.99996,25,17,1,3,-2399833.392069286,5383379.356421672,2429531.020325015,12103.995123937035,22.5373737029554,114.026666004994,31.9810108783561,0.837822393509293,1
3636,test,2206,382972.999961782,1334571772.99996,26,17,1,2,-2399837.893876464,5383378.231051179,2429529.220555336,11528.239525829664,22.5373862983218,114.026666800129,32.502096662601,1.06963180669431,1
3637,test,2206,382973.999963668,1334571773.99996,26,18,1,2,-2399840.380793292,5383385.482312682,2429533.2536392245,10959.788233241834,22.5373989029728,114.026669998322,33.2555296024955,1.19757428946823,1
3638,test,2206,382974.999964425,1334571774.99996,24,16,1,3,-2399821.5964869293,5383350.9880041815,2429529.453645221,10361.344076080492,22.5374136985557,114.026668305401,33.6617287926603,1.26784379627704,1
3639,test,2206,382975.9999653,1334571775.99997,25,17,1,2,-2399830.767152148,5383365.612057253,2429537.1539567388,9803.877567674652,22.5374261986803,114.02666279497,34.0360581729503,1.30894527632925,1
